id,sequence,task,choices,response,domain,response_type,group
2ynrGV8,36,Some not;farmers;scholars/All;scholars;assistants,All;farmers;assistants|All;assistants;farmers|Some;farmers;assistants|Some;assistants;farmers|No;farmers;assistants|No;assistants;farmers|Some not;farmers;assistants|Some not;assistants;farmers|NVC,No;assistants;farmers,syllogistic,single-choice,a
2ynrGV8,37,Some;porters;judges/Some not;brewers;judges,All;porters;brewers|All;brewers;porters|Some;porters;brewers|Some;brewers;porters|No;porters;brewers|No;brewers;porters|Some not;porters;brewers|Some not;brewers;porters|NVC,No;porters;brewers,syllogistic,single-choice,a
2ynrGV8,38,Some;counselors;riders/All;joggers;riders,All;counselors;joggers|All;joggers;counselors|Some;counselors;joggers|Some;joggers;counselors|No;counselors;joggers|No;joggers;counselors|Some not;counselors;joggers|Some not;joggers;counselors|NVC,All;joggers;counselors,syllogistic,single-choice,a
2ynrGV8,39,Some;mayors;cooks/No;mayors;swimmers,All;cooks;swimmers|All;swimmers;cooks|Some;cooks;swimmers|Some;swimmers;cooks|No;cooks;swimmers|No;swimmers;cooks|Some not;cooks;swimmers|Some not;swimmers;cooks|NVC,No;cooks;swimmers,syllogistic,single-choice,a
2ynrGV8,40,Some not;actors;painters/Some not;workers;painters,All;actors;workers|All;workers;actors|Some;actors;workers|Some;workers;actors|No;actors;workers|No;workers;actors|Some not;actors;workers|Some not;workers;actors|NVC,No;actors;workers,syllogistic,single-choice,a
2ynrGV8,41,All;boxers;typists/All;dancers;boxers,All;typists;dancers|All;dancers;typists|Some;typists;dancers|Some;dancers;typists|No;typists;dancers|No;dancers;typists|Some not;typists;dancers|Some not;dancers;typists|NVC,All;dancers;typists,syllogistic,single-choice,a
2ynrGV8,42,All;drivers;writers/Some;writers;hikers,All;drivers;hikers|All;hikers;drivers|Some;drivers;hikers|Some;hikers;drivers|No;drivers;hikers|No;hikers;drivers|Some not;drivers;hikers|Some not;hikers;drivers|NVC,All;drivers;hikers,syllogistic,single-choice,a
2ynrGV8,43,No;sculptors;bakers/All;bakers;gamblers,All;sculptors;gamblers|All;gamblers;sculptors|Some;sculptors;gamblers|Some;gamblers;sculptors|No;sculptors;gamblers|No;gamblers;sculptors|Some not;sculptors;gamblers|Some not;gamblers;sculptors|NVC,No;sculptors;gamblers,syllogistic,single-choice,a
2ynrGV8,44,No;bankers;teachers/Some;golfers;bankers,All;teachers;golfers|All;golfers;teachers|Some;teachers;golfers|Some;golfers;teachers|No;teachers;golfers|No;golfers;teachers|Some not;teachers;golfers|Some not;golfers;teachers|NVC,Some not;teachers;golfers,syllogistic,single-choice,a
2ynrGV8,45,Some not;opticians;boxers/Some;opticians;actuaries,All;boxers;actuaries|All;actuaries;boxers|Some;boxers;actuaries|Some;actuaries;boxers|No;boxers;actuaries|No;actuaries;boxers|Some not;boxers;actuaries|Some not;actuaries;boxers|NVC,No;actuaries;boxers,syllogistic,single-choice,a
2ynrGV8,46,No;miners;poets/All;skaters;miners,All;poets;skaters|All;skaters;poets|Some;poets;skaters|Some;skaters;poets|No;poets;skaters|No;skaters;poets|Some not;poets;skaters|Some not;skaters;poets|NVC,All;poets;skaters,syllogistic,single-choice,a
2ynrGV8,47,Some not;linguists;carpenters/No;divers;carpenters,All;linguists;divers|All;divers;linguists|Some;linguists;divers|Some;divers;linguists|No;linguists;divers|No;divers;linguists|Some not;linguists;divers|Some not;divers;linguists|NVC,All;divers;linguists,syllogistic,single-choice,a
2ynrGV8,48,No;chefs;scientists/No;chefs;runners,All;scientists;runners|All;runners;scientists|Some;scientists;runners|Some;runners;scientists|No;scientists;runners|No;runners;scientists|Some not;scientists;runners|Some not;runners;scientists|NVC,No;scientists;runners,syllogistic,single-choice,a
2ynrGV8,49,Some;workers;actors/Some not;workers;painters,All;actors;painters|All;painters;actors|Some;actors;painters|Some;painters;actors|No;actors;painters|No;painters;actors|Some not;actors;painters|Some not;painters;actors|NVC,Some not;painters;actors,syllogistic,single-choice,a
2ynrGV8,50,All;assistants;farmers/Some not;farmers;scholars,All;assistants;scholars|All;scholars;assistants|Some;assistants;scholars|Some;scholars;assistants|No;assistants;scholars|No;scholars;assistants|Some not;assistants;scholars|Some not;scholars;assistants|NVC,Some not;assistants;scholars,syllogistic,single-choice,a
2ynrGV8,51,Some not;nurses;actors/No;actors;drillers,All;nurses;drillers|All;drillers;nurses|Some;nurses;drillers|Some;drillers;nurses|No;nurses;drillers|No;drillers;nurses|Some not;nurses;drillers|Some not;drillers;nurses|NVC,Some;nurses;drillers,syllogistic,single-choice,a
2ynrGV8,52,All;brokers;secretaries/No;secretaries;agents,All;brokers;agents|All;agents;brokers|Some;brokers;agents|Some;agents;brokers|No;brokers;agents|No;agents;brokers|Some not;brokers;agents|Some not;agents;brokers|NVC,No;brokers;agents,syllogistic,single-choice,a
2ynrGV8,53,No;trainers;designers/Some not;trainers;architects,All;designers;architects|All;architects;designers|Some;designers;architects|Some;architects;designers|No;designers;architects|No;architects;designers|Some not;designers;architects|Some not;architects;designers|NVC,No;designers;architects,syllogistic,single-choice,a
2ynrGV8,54,Some;cleaners;painters/Some;cleaners;auditors,All;painters;auditors|All;auditors;painters|Some;painters;auditors|Some;auditors;painters|No;painters;auditors|No;auditors;painters|Some not;painters;auditors|Some not;auditors;painters|NVC,Some;painters;auditors,syllogistic,single-choice,a
2ynrGV8,55,All;architects;designers/All;architects;trainers,All;designers;trainers|All;trainers;designers|Some;designers;trainers|Some;trainers;designers|No;designers;trainers|No;trainers;designers|Some not;designers;trainers|Some not;trainers;designers|NVC,All;trainers;designers,syllogistic,single-choice,a
2ynrGV8,56,All;editors;florists/Some;editors;soldiers,All;florists;soldiers|All;soldiers;florists|Some;florists;soldiers|Some;soldiers;florists|No;florists;soldiers|No;soldiers;florists|Some not;florists;soldiers|Some not;soldiers;florists|NVC,Some;soldiers;florists,syllogistic,single-choice,a
2ynrGV8,57,No;cashiers;poets/All;cashiers;waiters,All;poets;waiters|All;waiters;poets|Some;poets;waiters|Some;waiters;poets|No;poets;waiters|No;waiters;poets|Some not;poets;waiters|Some not;waiters;poets|NVC,No;waiters;poets,syllogistic,single-choice,a
2ynrGV8,58,Some not;skaters;climbers/All;therapists;climbers,All;skaters;therapists|All;therapists;skaters|Some;skaters;therapists|Some;therapists;skaters|No;skaters;therapists|No;therapists;skaters|Some not;skaters;therapists|Some not;therapists;skaters|NVC,Some;skaters;therapists,syllogistic,single-choice,a
2ynrGV8,59,All;hikers;drivers/No;writers;hikers,All;drivers;writers|All;writers;drivers|Some;drivers;writers|Some;writers;drivers|No;drivers;writers|No;writers;drivers|Some not;drivers;writers|Some not;writers;drivers|NVC,No;writers;drivers,syllogistic,single-choice,a
2ynrGV8,60,No;cashiers;poets/Some;poets;waiters,All;cashiers;waiters|All;waiters;cashiers|Some;cashiers;waiters|Some;waiters;cashiers|No;cashiers;waiters|No;waiters;cashiers|Some not;cashiers;waiters|Some not;waiters;cashiers|NVC,Some;cashiers;waiters,syllogistic,single-choice,a
2ynrGV8,61,Some;mayors;swimmers/All;swimmers;cooks,All;mayors;cooks|All;cooks;mayors|Some;mayors;cooks|Some;cooks;mayors|No;mayors;cooks|No;cooks;mayors|Some not;mayors;cooks|Some not;cooks;mayors|NVC,All;mayors;cooks,syllogistic,single-choice,a
2ynrGV8,62,Some not;chefs;scientists/Some;runners;scientists,All;chefs;runners|All;runners;chefs|Some;chefs;runners|Some;runners;chefs|No;chefs;runners|No;runners;chefs|Some not;chefs;runners|Some not;runners;chefs|NVC,NVC,syllogistic,single-choice,a
2ynrGV8,63,Some;editors;florists/Some not;florists;soldiers,All;editors;soldiers|All;soldiers;editors|Some;editors;soldiers|Some;soldiers;editors|No;editors;soldiers|No;soldiers;editors|Some not;editors;soldiers|Some not;soldiers;editors|NVC,NVC,syllogistic,single-choice,a
8dRWW34,0,All;boxers;typists/No;boxers;dancers,All;typists;dancers|All;dancers;typists|Some;typists;dancers|Some;dancers;typists|No;typists;dancers|No;dancers;typists|Some not;typists;dancers|Some not;dancers;typists|NVC,Some not;typists;dancers,syllogistic,single-choice,a
8dRWW34,1,All;cleaners;auditors/Some;painters;auditors,All;cleaners;painters|All;painters;cleaners|Some;cleaners;painters|Some;painters;cleaners|No;cleaners;painters|No;painters;cleaners|Some not;cleaners;painters|Some not;painters;cleaners|NVC,No;cleaners;painters,syllogistic,single-choice,a
8dRWW34,2,All;clerks;models/All;managers;clerks,All;models;managers|All;managers;models|Some;models;managers|Some;managers;models|No;models;managers|No;managers;models|Some not;models;managers|Some not;managers;models|NVC,All;models;managers,syllogistic,single-choice,a
8dRWW34,3,All;buyers;cyclists/No;students;cyclists,All;buyers;students|All;students;buyers|Some;buyers;students|Some;students;buyers|No;buyers;students|No;students;buyers|Some not;buyers;students|Some not;students;buyers|NVC,No;students;buyers,syllogistic,single-choice,a
8dRWW34,4,No;singers;tailors/No;pilots;tailors,All;singers;pilots|All;pilots;singers|Some;singers;pilots|Some;pilots;singers|No;singers;pilots|No;pilots;singers|Some not;singers;pilots|Some not;pilots;singers|NVC,NVC,syllogistic,single-choice,a
8dRWW34,5,Some;buyers;students/All;students;cyclists,All;buyers;cyclists|All;cyclists;buyers|Some;buyers;cyclists|Some;cyclists;buyers|No;buyers;cyclists|No;cyclists;buyers|Some not;buyers;cyclists|Some not;cyclists;buyers|NVC,Some;buyers;cyclists,syllogistic,single-choice,a
8dRWW34,6,Some not;linguists;divers/All;carpenters;linguists,All;divers;carpenters|All;carpenters;divers|Some;divers;carpenters|Some;carpenters;divers|No;divers;carpenters|No;carpenters;divers|Some not;divers;carpenters|Some not;carpenters;divers|NVC,Some not;carpenters;divers,syllogistic,single-choice,a
8dRWW34,7,No;typists;dancers/Some not;dancers;boxers,All;typists;boxers|All;boxers;typists|Some;typists;boxers|Some;boxers;typists|No;typists;boxers|No;boxers;typists|Some not;typists;boxers|Some not;boxers;typists|NVC,Some;typists;boxers,syllogistic,single-choice,a
8dRWW34,8,Some not;actors;workers/All;actors;painters,All;workers;painters|All;painters;workers|Some;workers;painters|Some;painters;workers|No;workers;painters|No;painters;workers|Some not;workers;painters|Some not;painters;workers|NVC,Some not;painters;workers,syllogistic,single-choice,a
8dRWW34,9,Some not;jugglers;investors/Some;investors;barbers,All;jugglers;barbers|All;barbers;jugglers|Some;jugglers;barbers|Some;barbers;jugglers|No;jugglers;barbers|No;barbers;jugglers|Some not;jugglers;barbers|Some not;barbers;jugglers|NVC,Some not;barbers;jugglers,syllogistic,single-choice,a
8dRWW34,10,Some not;therapists;climbers/No;skaters;therapists,All;climbers;skaters|All;skaters;climbers|Some;climbers;skaters|Some;skaters;climbers|No;climbers;skaters|No;skaters;climbers|Some not;climbers;skaters|Some not;skaters;climbers|NVC,Some;climbers;skaters,syllogistic,single-choice,a
8dRWW34,11,Some not;lifeguards;plumbers/Some;lifeguards;dentists,All;plumbers;dentists|All;dentists;plumbers|Some;plumbers;dentists|Some;dentists;plumbers|No;plumbers;dentists|No;dentists;plumbers|Some not;plumbers;dentists|Some not;dentists;plumbers|NVC,NVC,syllogistic,single-choice,a
8dRWW34,12,No;actuaries;opticians/Some not;boxers;opticians,All;actuaries;boxers|All;boxers;actuaries|Some;actuaries;boxers|Some;boxers;actuaries|No;actuaries;boxers|No;boxers;actuaries|Some not;actuaries;boxers|Some not;boxers;actuaries|NVC,Some;boxers;actuaries,syllogistic,single-choice,a
8dRWW34,13,Some not;brokers;agents/No;brokers;secretaries,All;agents;secretaries|All;secretaries;agents|Some;agents;secretaries|Some;secretaries;agents|No;agents;secretaries|No;secretaries;agents|Some not;agents;secretaries|Some not;secretaries;agents|NVC,NVC,syllogistic,single-choice,a
8dRWW34,14,No;opticians;actuaries/No;opticians;boxers,All;actuaries;boxers|All;boxers;actuaries|Some;actuaries;boxers|Some;boxers;actuaries|No;actuaries;boxers|No;boxers;actuaries|Some not;actuaries;boxers|Some not;boxers;actuaries|NVC,No;boxers;actuaries,syllogistic,single-choice,a
8dRWW34,15,All;scientists;runners/Some not;chefs;scientists,All;runners;chefs|All;chefs;runners|Some;runners;chefs|Some;chefs;runners|No;runners;chefs|No;chefs;runners|Some not;runners;chefs|Some not;chefs;runners|NVC,Some;chefs;runners,syllogistic,single-choice,a
8dRWW34,16,Some;butchers;packers/No;tutors;packers,All;butchers;tutors|All;tutors;butchers|Some;butchers;tutors|Some;tutors;butchers|No;butchers;tutors|No;tutors;butchers|Some not;butchers;tutors|Some not;tutors;butchers|NVC,No;tutors;butchers,syllogistic,single-choice,a
8dRWW34,17,No;skaters;miners/Some not;skaters;poets,All;miners;poets|All;poets;miners|Some;miners;poets|Some;poets;miners|No;miners;poets|No;poets;miners|Some not;miners;poets|Some not;poets;miners|NVC,Some;miners;poets,syllogistic,single-choice,a
8dRWW34,18,Some;bankers;golfers/Some;teachers;golfers,All;bankers;teachers|All;teachers;bankers|Some;bankers;teachers|Some;teachers;bankers|No;bankers;teachers|No;teachers;bankers|Some not;bankers;teachers|Some not;teachers;bankers|NVC,NVC,syllogistic,single-choice,a
8dRWW34,19,Some;tutors;butchers/No;butchers;packers,All;tutors;packers|All;packers;tutors|Some;tutors;packers|Some;packers;tutors|No;tutors;packers|No;packers;tutors|Some not;tutors;packers|Some not;packers;tutors|NVC,No;tutors;packers,syllogistic,single-choice,a
8dRWW34,20,No;engineers;fencers/No;campers;engineers,All;fencers;campers|All;campers;fencers|Some;fencers;campers|Some;campers;fencers|No;fencers;campers|No;campers;fencers|Some not;fencers;campers|Some not;campers;fencers|NVC,Some;campers;fencers,syllogistic,single-choice,a
8dRWW34,21,Some not;writers;drivers/Some not;hikers;writers,All;drivers;hikers|All;hikers;drivers|Some;drivers;hikers|Some;hikers;drivers|No;drivers;hikers|No;hikers;drivers|Some not;drivers;hikers|Some not;hikers;drivers|NVC,Some;drivers;hikers,syllogistic,single-choice,a
8dRWW34,22,No;analysts;novelists/All;novelists;travelers,All;analysts;travelers|All;travelers;analysts|Some;analysts;travelers|Some;travelers;analysts|No;analysts;travelers|No;travelers;analysts|Some not;analysts;travelers|Some not;travelers;analysts|NVC,No;analysts;travelers,syllogistic,single-choice,a
8dRWW34,23,Some;dentists;plumbers/Some;lifeguards;dentists,All;plumbers;lifeguards|All;lifeguards;plumbers|Some;plumbers;lifeguards|Some;lifeguards;plumbers|No;plumbers;lifeguards|No;lifeguards;plumbers|Some not;plumbers;lifeguards|Some not;lifeguards;plumbers|NVC,Some;plumbers;lifeguards,syllogistic,single-choice,a
8dRWW34,24,No;actors;nurses/No;nurses;drillers,All;actors;drillers|All;drillers;actors|Some;actors;drillers|Some;drillers;actors|No;actors;drillers|No;drillers;actors|Some not;actors;drillers|Some not;drillers;actors|NVC,Some;actors;drillers,syllogistic,single-choice,a
8dRWW34,25,Some;doctors;tellers/Some;tellers;climbers,All;doctors;climbers|All;climbers;doctors|Some;doctors;climbers|Some;climbers;doctors|No;doctors;climbers|No;climbers;doctors|Some not;doctors;climbers|Some not;climbers;doctors|NVC,Some;climbers;doctors,syllogistic,single-choice,a
8dRWW34,26,No;assistants;farmers/All;scholars;farmers,All;assistants;scholars|All;scholars;assistants|Some;assistants;scholars|Some;scholars;assistants|No;assistants;scholars|No;scholars;assistants|Some not;assistants;scholars|Some not;scholars;assistants|NVC,No;assistants;scholars,syllogistic,single-choice,a
8dRWW34,27,Some;potters;chemists/All;sailors;potters,All;chemists;sailors|All;sailors;chemists|Some;chemists;sailors|Some;sailors;chemists|No;chemists;sailors|No;sailors;chemists|Some not;chemists;sailors|Some not;sailors;chemists|NVC,Some;sailors;chemists,syllogistic,single-choice,a
8dRWW34,28,All;bankers;teachers/Some;golfers;bankers,All;teachers;golfers|All;golfers;teachers|Some;teachers;golfers|Some;golfers;teachers|No;teachers;golfers|No;golfers;teachers|Some not;teachers;golfers|Some not;golfers;teachers|NVC,Some;golfers;teachers,syllogistic,single-choice,a
8dRWW34,29,All;designers;trainers/No;trainers;architects,All;designers;architects|All;architects;designers|Some;designers;architects|Some;architects;designers|No;designers;architects|No;architects;designers|Some not;designers;architects|Some not;architects;designers|NVC,No;designers;architects,syllogistic,single-choice,a
8dRWW34,30,All;riders;counselors/All;joggers;counselors,All;riders;joggers|All;joggers;riders|Some;riders;joggers|Some;joggers;riders|No;riders;joggers|No;joggers;riders|Some not;riders;joggers|Some not;joggers;riders|NVC,NVC,syllogistic,single-choice,a
8dRWW34,31,Some not;artists;planners/Some not;artists;surfers,All;planners;surfers|All;surfers;planners|Some;planners;surfers|Some;surfers;planners|No;planners;surfers|No;surfers;planners|Some not;planners;surfers|Some not;surfers;planners|NVC,Some not;planners;surfers,syllogistic,single-choice,a
8dRWW34,32,Some;hunters;lawyers/All;athletes;lawyers,All;hunters;athletes|All;athletes;hunters|Some;hunters;athletes|Some;athletes;hunters|No;hunters;athletes|No;athletes;hunters|Some not;hunters;athletes|Some not;athletes;hunters|NVC,NVC,syllogistic,single-choice,a
